usuario,sexo,publicacion
laav_mujer_1,mujer,"Inventario de pequeñas cosas Cuenta mis lunares, uno por cada noche que soñé contigo, uno por cada suspiro que no encontró destino. Escucha mis historias, porque en cada palabra hay un pedazo de mi alma, porque lo que amé, lo que sufrí, todo me llevó a este instante, donde tú estás frente a mí. Mira cómo sonrío cuando tomo café, no es la cafeína, es que tu presencia le da sabor a hogar, a tardes lluviosas, a sueños compartidos sin necesidad de hablar. Mide mis silencios, porque en ellos se esconde la verdad, que no necesito palabras cuando tu mirada me basta. Cuenta las veces que desvío la mirada, no es timidez, es que estoy aprendiendo a acostumbrarme a mirarte. Toca mis manos, frías, torpes, ansiosas, pero llenas de un calor que solo tú logras encender. Y si un día dudas, mira mis pasos, siempre irán hacia donde estés, porque contigo aprendí que esperar no es perder el tiempo, es hallarlo contigo al final del camino"
laav_mujer_1,mujer,"Que ganas. Dios, qué increíbles ganas de ser dos en este cuarto que siempre está vacío, de tener un alguien en los brazos de mi ausencia, alguien que sepa que el café lleva exactamente dos cucharadas de azúcar y no lo pregunte, porque mi amor será la medida exacta. Qué ganas de desdoblarme en las reuniones familiares, de ser la voz baja entre vasos vacíos, la espalda que se rinde al peso de su mano, la cabeza que reposa en su pecho como si fuera un altar íntimo. Qué ganas de sus piernas, no como un lugar para caer, sino para quedarme. Qué ganas de una rutina sin máscaras, de un desnudo sin fisuras, que el deseo deje de ser hambre y sea, al fin, la dulzura de una piel que huele a la nuestra. Qué ganas de ser su olor al despertar, de habitar su aroma como un nombre secreto. Qué ganas, Dios, de amar sin la urgencia de las palabras y de quedarme, simplemente quedarme, en el corazón del silencio que es suyo y mío."
laav_mujer_1,mujer,"De esas Sí, soy de esas. Soy de esas que buscan la dedicatoria antes que el título, las que huelen las páginas nuevas como si fueran cartas de amor. Soy de esas que recuerdan qué tanto azúcar le pones al café, aunque nunca lo digas, aunque lo olvides tú mismo. Soy de esas que caminan sin rumbo, pero siempre llegan a tiempo cuando alguien las necesita. De esas que guardan entradas de cine en cajas de zapatos, que subrayan frases en los libros y las convierten en señales. Soy de esas que compran regalos sin fecha, sin razón, porque sí, porque la vida también se celebra en martes. De esas que se enamoran de los gestos más pequeños, un ‘avísame cuando llegues’, un ‘te guardé el último pedazo’. Soy de esas que besan lento, como si el mundo se acabara después, y de esas que ríen fuerte, sin miedo al eco, porque si no es hasta llorar, no cuenta. Soy de esas que se sientan en los parques a escuchar historias ajenas, que miran por la ventana los días de lluvia y piensan que la nostalgia es una forma de belleza. Soy de esas que siguen escribiendo aunque ya nadie mande cartas, de esas que siguen esperando aunque nadie prometa volver. Soy de esas que creen que el amor está en los detalles y que la vida, con todo y sus grietas, todavía vale la pena."
laav_mujer_1,mujer,"Sueño cotidiano Sueño con trazar con mis dedos tu nariz mientras duermes a mi lado, con la respiración acompasada como el tic-tac de un reloj que se olvida de la prisa, cuento los lunares que existen en tu cuerpo, cartografía secreta que solo mis yemas saben leer. Sueño con ver tu cabello rizado gotear del agua de la ducha, las gotas resbalando como si el tiempo se diluyera en cada hebra, y yo, espectadora rendida, imaginando naufragar en tu aroma a jabón y ternura. Sueño con abrazarte y besarte después de reírnos hasta que nuestros estómagos duelan, con la risa suspendida en el aire como una promesa de eternidad breve, el mundo reducido a la distancia entre tu boca y la mía, donde toda la poesía cabe en un roce de labios. Sueño con amarte en la rutina, en las cucharas sucias del desayuno, en los calcetines desparejados, en el silencio compartido cuando la noche se desparrama por la ventana. Sueño con soñarte despierta, con el vértigo de saber que tal vez un día abriré los ojos y ya no seas sueño, sino milagro cotidiano.."
laav_mujer_1,mujer,"¿Y qué? ¿Y qué? ¿Y qué si quiero perderme entre tus brazos de nuevo, como quien se extravía a propósito en un lugar donde sabe que siempre encontrará refugio? ¿Y qué si quiero besar tus labios hasta cansarnos, o simplemente reírnos mientras lo hacemos, porque al final de cuentas, reír y besar son dos maneras de decir lo mismo? ¿Y qué si quiero regresar a esos sentimientos que, aunque lo intenté, nunca se fueron, pero ahora los quiero sentir sin filtros, sin miedos, con la intensidad de quien ya no teme arder? ¿Y qué si quiero conocer tu cuerpo de arriba a abajo, no por el simple mapa de la piel, sino por la geografía del alma que se esconde detrás de cada lunar, de cada suspiro que nace cuando mis labios se detienen justo ahí? ¿Y qué si necesito estar en tus brazos, como quien necesita el aire, no porque falte, sino porque se ha vuelto costumbre respirar mejor cuando estás cerca? Dime, ¿y qué? ¿A quién le importa si la respuesta es absurda, si el deseo no tiene lógica, si el amor nunca pidió permiso? ¿Y qué si solo quiero decirte que aquí estoy, con todas las ganas, con todos los miedos, con todos los “y qué” que me caben en el pecho?"
laav_mujer_1,mujer,"Bobo. Podría estar besando otros labios, escribiendo otro nombre en la piel del viento, pero es tu sombra la que me persigue, es tu voz la que arde en mis huesos. Podría reír con otro hombre, pero mi risa solo existe cuando dices mi nombre. Podría bailar con fantasmas más amables, pero es tu ausencia la que me pisa los talones. Podría escuchar una canción de amor ochentera y dejar que otro rostro la habite, pero en cada acorde, en cada eco, eres tú quien me muerde la memoria. ¿Qué no lo entiendes, bobo? Que muero en el hueco de tus brazos, que mi alma se vuelve ceniza si no dices que me quieres. Que podría estar en otro mundo, con otro, pero sigo aquí. Sigo siendo tuya. Podría olvidar el color de tus pupilas, cambiar el mapa de mi deseo, aprender a amar sin pronunciar tu nombre, pero cada noche regreso al mismo abismo: la forma exacta de tu abrazo. Podría fingir que no me duele, que no me hieres con tu silencio, que no me enredo en tus manos vacías, pero la verdad me ahoga: te quiero aquí, conmigo, te quiero hasta que duela."
laav_mujer_1,mujer,"Buenas Noches Buenas noches, dije mientras apagaba la luz, mientras el cuarto se hacía un rincón tibio y la noche nos envolvía con su aliento de pausa. Buenas noches, te lo repetí al oído como si las palabras pudieran ser cobijas, como si la certeza de mi voz te acunara en un sueño sin sombras. Buenas noches, y te abracé con la calma de quien ha encontrado su casa en otro cuerpo, en otro latido, en la suavidad de una respiración compartida. Y no importa cuántas veces te lo haya dicho, sabías que no pararía hasta que fuese de día. Buenos días, susurré contra tu mejilla izquierda, porque me es más fácil besarla, porque ahí, justo ahí, caben mis labios como si hubiera sido hecha a la medida. Buenos días, y tus párpados aún no despertaban, pero sonreíste en ese lenguaje que solo entienden los que han amado de noche y de día, en silencio y en voz baja, con urgencia y con paciencia. Buenos días, y el sol fue testigo de que entre tus brazos, la madrugada nunca fue del todo oscura."
laav_mujer_1,mujer,"Bueno, no. Te quiero, te quiero y te quiero, no me canso de decírtelo, como si el verbo se deslizara solo por mi boca, como si no tuviera remedio. Perdón, pero es así. Soy tan empalagosa, tan de repetir hasta el cansancio lo que mi pecho grita aunque tú ya lo sepas. Y perdón por eso, por decirlo cuando callo, por mirarte con todas mis letras, por dejarlo en cada roce, en cada instante donde no hace falta, pero igual se escapa. Te quiero… bueno, no. No te quiero, te amo. Así, sin matices, sin atajos, sin esconderme detrás de palabras más pequeñas. Te amo y ya, qué le hago.."
laav_mujer_1,mujer,"Quiero, quiero, quiero… Quiero oler tu perfume en tu cuello, el aroma que se desliza suave, como un secreto que murmura deseos entre las sombras de la noche. Quiero saber qué es sentirte dentro de mí, un fuego lento que me consume, un río de caricias que recorre mi piel, hasta perderme en la profundidad de tu ser. Quiero besar cada uno de tus lunares, cada estrella que decora tu cuerpo, trazar con mis labios un mapa de pasión que nos guíe hacia un rincón donde el tiempo se detiene. Quiero, quiero… quiero, como la luna desea el mar, como el viento anhela susurrar en las hojas, como mi cuerpo busca el tuyo en la oscuridad. Eres mi locura, y en cada ""quiero"" te siento más cerca, como un eco que se repite en mi alma, pidiéndote, llamándote, amándote."
laav_mujer_1,mujer,"Deseo Efervescente Necesito que tus labios dibujen en mi piel, con el arte de quien sabe, y el deseo de quien siente. Que recorras cada rincón, como si el mapa de mi cuerpo fuera tu único destino, como si en cada detalle encontraras un verso, un eco secreto que solo tú pudieras oír. Quiero que cada caricia sea una confesión, y cada roce, un susurro de fuego, que me pierdas y me encuentres, que me rompas para rehacerme, en ese juego de locura y ternura, donde tus manos y mis ganas se enredan. Haz que duelan las delicias de tu tacto, que cada bofetada sea una declaración, un recordatorio de la vida ardiente que pulsa, que late, que en ti se incendia y en mí se calma. En ese roce feroz y eterno, quiero ser la llama y el rescoldo, la piel que se entrega, y el aliento que se queda."
laav_mujer_1,mujer,"Lunares Cinco secretos guardan mi rostro, caminos que sólo tú puedes recorrer. Dos lunares sobre mi labio derecho: allí comienza el deseo, allí está el permiso para perderte en mis besos tantas veces como quieras. En mi mejilla izquierda, un lunar espera, tus dedos, tu pulgar, ese roce que dibuja caricias y me hace cerrar los ojos, como si el mundo fuera sólo un susurro. El puente de mi nariz guarda otro: escondido, pequeño, discreto, pero basta una risa para revelarlo, y te imagino mirando cómo arrugo la nariz, como si con eso pudiera detenerte. En mi mentón, el lunar más atrevido, un punto que dice: “Apoya tu mano aquí mientras el tiempo se desvanece entre tus labios y los míos”. Pero no es todo, amor: mi torso guarda lunares, quince lunares que aguardan tu tacto, y mis piernas, cuatro lunares, cada una invitándote a seguir, a perderte en caminos donde las palabras se callan. En mi espalda baja, lunares que no conté. Pero no hablemos de ello, sería más íntimo, como el lunar que tengo en las costillas, justo donde el amor se siente más cerca del alma.."
laav_mujer_1,mujer,"Loca. ¿estoy loca? ¿loca de remate? Si en la piel me arde el deseo de tu mano, si en mis labios tiembla el grito que suplica y se quiebra, si mis rodillas duelen, no de miedo, sino del ansia de permanecer ahí, mirándote, adorándote, perteneciéndote en cada aliento contenido. Dime, ¿es locura si mis ojos se llenan de lágrimas, pero en cada sollozo tu nombre es un rezo? Si mi garganta se abre para ti, recibiéndote hasta lo más profundo, como si en la asfixia hallara vida, como si en la entrega hallara sentido. Dime, ¿es delirio si te grito que pares, pero en el eco de mi voz hay una súplica muda pidiéndote que sigas, que no me escuches, que me rompas solo para volverme a armar? Si esto es locura, que me consuman sus llamas, que me quemen tus manos, tus órdenes, tu voz. Porque en este abismo donde me entrego, no hay miedo, solo fuego. Solo el placer de perderme en t."
laav_mujer_1,mujer,"Déjame amarte como mereces. Déjame amarte como mereces, Contar tus lunares, uno por uno, Cada marca, un secreto, un verso, Un mapa de amor, nuestro mundo. Déjame bailar jazz contigo, Perderme en la música, en tu abrazo, Sentir el ritmo, el compás íntimo, De dos corazones, sin ningún ocaso. Déjame besarte mientras estoy de puntitas, Alcanzar tus labios con ansia y deseo, Que en ese instante, nuestra alma se agita, Y en cada beso, nuestro amor yo revelo. Déjame escuchar cada una de tus historias, Cada palabra, un tesoro a descubrir, Tus recuerdos, tus risas, tus memorias, Quiero vivirlas, en cada latir. Déjame jugar con tu cabello, Enredar mis dedos en sus hilos de seda, Sentir su textura, en momentos bellos, Donde el amor, en cada caricia, se queda."
laav_mujer_1,mujer,"Octubre Creo que octubre fue creado para recordarnos que la melancolía y el amor se sostienen en el mismo hilo delgado, como un susurro que apenas respira, como el reflejo de un fuego que no quema pero consume. Octubre es la estación del duelo y del deseo, de esa tristeza sutil que se mezcla con la necesidad de amar hasta desangrarse, como cuando ves a los ojos de un extraño y por un segundo, todo lo que eres se abre como una flor herida que pide ser arrancada sin compasión. En ese cruce fugaz de miradas, en ese instante donde el mundo se reduce a dos almas desconocidas, late un dolor dulce, la certeza de que en algún lugar, en algún rincón de la vida, ya te han amado hasta romperte, aunque no sepas ni su nombre, ni el tuyo, porque el amor en octubre no necesita razones, sólo excusas para sangrar. Es en este mes que entendemos que la melancolía no es sólo la ausencia de lo que nunca tuvimos, sino la presencia constante de lo que podríamos haber sido. Es el viento frío en la piel que te hace recordar que alguna vez tuviste un corazón y lo entregaste sin pedir nada a cambio, porque amar es también aprender a vivir con las manos vacías. Octubre existe para mostrarnos que el amor no siempre es calor, que a veces es la nostalgia de un abrazo que jamás sucedió, una promesa rota antes de ser pronunciada. Es esa extraña euforia de querer perderte en el dolor ajeno, de ofrecerte entero a alguien que no sabrá nunca tu historia, pero que aun así, en ese encuentro fugaz, te ha visto más profundamente de lo que tú mismo te has permitido. El deseo de sangrar por amor, de sentir esa herida fresca, no es más que la necesidad de recordar que estamos vivos, que el amor y la melancolía son dos nombres para la misma sombra, y que octubre, con su luz tenue y su aire roto, nos deja caminar entre ambos como si no existiera diferencia entre querer y perder."
laav_mujer_1,mujer,"Manual de amores imposibles.Se recomienda tomar con moderación. Puede causar insomnio, arritmias de pensamiento y miradas que se quedan pegadas en el aire. No se recomienda su uso prolongado. La abstinencia puede provocar poesía, melancolía incurable y la absurda sensación de que el tiempo pasa más lento cuando no está. Evite el contacto con la realidad. Los síntomas incluyen imaginar conversaciones que nunca sucederán, sentir su risa en habitaciones vacías y ver su nombre en cualquier cartel de la calle. No mezclar con promesas. Produce efectos secundarios como la urgencia de llamarle, el impulso de inventar excusas para coincidir en la misma esquina del mundo. En caso de sobredosis, escuche a los Beatles, escriba su nombre en el vidrio empañado, repítase que querer no es poder pero a veces, por un instante, parece que sí."
laav_mujer_1,mujer,"Verano, 3PM El sol pesa sobre la piel, se desliza lento, como un gato estirándose en la sombra. El bikini negro es un secreto que el viento no se atreve a revelar. El pasto debajo murmura, susurra historias de otros veranos, de cuerpos dorados y risas evaporadas. El agua allá al lado existe sin urgencia, despierta en destellos cuando el viento la toca. El sonido de la nada y de todo a la vez. El roce de una abeja en el aire, el eco lejano de una carcajada, el crujir de la piel bebiendo sol. Los ojos cerrados, el tiempo en pausa, y el verano, tan eterno, tan fugaz."
laav_mujer_1,mujer,"Estado intermedio No es estar muerta, pero tampoco estar viva. Es flotar en un punto ciego donde la respiración es un trámite y el cuerpo un abrigo vacío. Los sonidos llegan amortiguados, como si el mundo hablara desde otra habitación. Los días se suceden sin testigos, sin aplausos, sin ganas de detenerlos o empujarlos. No hay dolor, pero tampoco alivio. No hay hambre, pero tampoco saciedad. No hay miedo, pero tampoco futuro. Solo el peso de existir por inercia, con la piel fría al tacto y los ojos abiertos sin ver."
laav_mujer_1,mujer,"Contacto Tus manos, cartógrafas sin prisa, exploran la geografía de mi piel, siguen el relieve de cada lunar como si fueran señales secretas dejadas para ti. Tu boca, incendio discreto, se desliza por la ruta de mis huesos, deja un rastro tibio en mi cuello, una sospecha en mi ombligo, una súplica en mis muslos. Mis dedos responden, aprenden el idioma de tu espalda, descifran cada espasmo como si el placer fuera un dialecto solo nuestro. El aire pesa distinto cuando el cuerpo olvida su nombre, cuando la piel se vuelve verbo, cuando el deseo se pronuncia sin palabras."
laav_mujer_1,mujer,"Lluvia en el parabrisas El aire huele a tierra mojada, a asfalto húmedo y promesas a medias. Las gotas de lluvia resbalan por el parabrisas como dedos inquietos, como si el cielo también quisiera tocarnos. Tú conduces con una mano en el volante y la otra en mi pierna, dibujando círculos sobre mis jeans gastados, como si en esa caricia distraída hubiera algo más que simple costumbre. En la radio suena una canción que no sabemos si amamos o odiamos, pero la dejamos, porque todo suena distinto cuando el mundo es un coche y afuera solo hay agua y luces borrosas. Y en este instante, donde el frío choca contra las ventanas pero el calor de tu palma sigue sobre mi piel, la vida se siente exactamente como debería."
laav_mujer_1,mujer,"Café, vainilla y tu risa El café humea entre mis manos, tibio, dulce, con un toque de vainilla que me recuerda a algo que aún no logro nombrar. Tú hablas de algo absurdo, de un sueño raro o de la vez que casi te caes en la calle. No importa lo que digas, porque lo mejor es tu risa, ese sonido que llena la habitación como si las paredes fueran más grandes de lo que son. Afuera, la tarde es dorada, las sombras se alargan sobre el suelo, y el tiempo parece derretirse como el azúcar en mi taza. Te miro y pienso que si el amor tuviera aroma, sería este: café, vainilla y la risa que hace que todo huela a hogar."
laav_mujer_1,mujer,"El instante La taza de café humea en mis manos, el aroma me rodea como un abrazo tibio, y fuera, el jardín se moja lento, la tierra húmeda sube por la ventana como un secreto susurrado por el viento. Escribo, pero las palabras vienen y se van sin pedir permiso, como si el momento fuera más grande que yo, como si el instante que vive entre los dedos fuera la verdadera historia, y no lo que trato de capturar. El aire trae consigo un perfume a tierra mojada, a hojas frescas que se abren con la lluvia, y el sonido de la taza al reposar en la mesa se mezcla con el murmullo lejano del mundo. No hay prisa, solo el peso suave del café y el tiempo que se estira entre las palabras, como si todo lo que necesitara fuera este momento, este café, este olor a tierra, y el hecho de estar aquí, presente, sin intentar más."
laav_mujer_1,mujer,"Prosas de Lily Que se sentirá Necesito saber qué se siente amar, sentir ese vértigo dulce que embriaga el alma. Me pregunto cómo es que el amor se cuela por los poros, llenando cada rincón de tu ser con una mezcla de alegría y ansiedad, como si el mundo entero respirara al compás de ese sentimiento. ¿Cómo será saber que te aman, que alguien piensa en ti al cerrar los ojos, que eres el refugio al que siempre quiere volver? Imagino cómo sería estar sentada en sus piernas en una fiesta familiar, mientras las conversaciones se desvanecen en el fondo y el tiempo parece detenerse. Las sillas se vacían, una a una, hasta que quedamos solo nosotros, rodeados por el eco de risas lejanas. Su calor se filtra a través de la tela, y el peso de su presencia me ancla, me envuelve. ¿Cómo se sentirá dormir abrazada de alguien? Sentir su respiración acompasada, su pecho subiendo y bajando lentamente, mientras su calor se convierte en un escudo contra el frío de la noche. Su aliento roza la punta de mi nariz, y esa cercanía me calma, me arrulla. Y al despertar, con la primera luz del día, verlo a mi lado, tan cerca que parece un sueño del que no quiero despertar. ¿Qué se sentirá usar la sudadera de esa persona especial, que aún guarda su olor, su esencia? Es como llevar un pedazo de él conmigo, un abrazo invisible que me envuelve donde quiera que vaya. Y luego, tras despedirnos, soñar con verlo de nuevo, aunque apenas nos hayamos separado. Es como si cada momento lejos de él fuera una eternidad, y cada reencuentro, una celebración silenciosa de lo que podría ser. Necesito saber, quiero saber, qué se siente amar y ser amada. Porque en ese conocimiento, en esa experiencia, podría encontrar un universo nuevo, un mundo en el que cada pequeño gesto, cada mirada, cobra un significado profundo, y donde cada día se convierte en una promesa de algo más grande, más intenso, más real."
elc_mujer_2,mujer,Yo en el cuarto de mi mamá viendo que me gusta
elc_mujer_2,mujer,yo con mi papi porq él siempre me resuelve:
elc_mujer_2,mujer,-Yo creyendo que soy un buen hijo -Mi mama en el face ..
elc_mujer_2,mujer,"Poquito es nada, oiga..."
elc_mujer_2,mujer,María leon con su abdomen súper marcado Yo con colitis 🥴😵‍💫🤣🤣
elc_mujer_2,mujer,Acéptate como eres 😎
elc_mujer_2,mujer,yo cuando el profe le resolvía una duda al de mi lado en el exámen
elc_mujer_2,mujer,Yo cuando sale el anuncio de la #Barbie deprimida en la película:
elc_mujer_2,mujer,Parece venta nocturna en Liverpool 🙈
elc_mujer_2,mujer,Tengo hambre 😞
elc_mujer_2,mujer,"Banda dejen de traumar a la raza, ya somos un ching0 en el Gym, porfa.Saludos ❤"
elc_mujer_2,mujer,Tarde pero lo mejor. toda lavida
elc_mujer_2,mujer,Toy chiquita! 😞
elc_mujer_2,mujer,Yo chingue y chingue que pongan una película de terror
elc_mujer_2,mujer,Deliciosamente Divertida 🤣
elc_mujer_2,mujer,yo despertando a mi perro solo porque tengo que darle un beso
elc_mujer_2,mujer,"Santa, ese no era😔👌"
elc_mujer_2,mujer,Como van con su posada tóxica cancelada.
elc_mujer_2,mujer,Si tanto les gusta Messi sean fiel como él
elc_mujer_2,mujer,Es que si estudié pero nada de eso vino en el examen
elc_mujer_2,mujer,I need this in my life❤#goalsaf
elc_mujer_2,mujer,"Chale ratón, si no tenías dinero nomas dilo…"
elc_mujer_2,mujer,La felicidad comienza con un”Bienvenidos abordo” ✈
elc_mujer_2,mujer,Manifiesto una cita así ✨👩‍❤️‍👨 ✨
elc_mujer_2,mujer,Películas extranjeras be like:
elc_mujer_2,mujer,Ya quiero volver a clases presenciales
elc_mujer_2,mujer,"Tal vez pase hambre, pero mis monedas y billetes bonitos no los gasto"
elc_mujer_2,mujer,Ni el arbolito de Navidad va a brillar tanto como yo 😧✨
elc_mujer_2,mujer,Con razon olia a fritanga ⚡⚡⚡🐁🐁
elc_mujer_2,mujer,De por sí estamos pendejos Y hacen los billetes casi iguales.😂😂
jlgc_mujer_2,mujer,Yo pretendiendo ser un adulto responsable que tiene todo bajo control
jlgc_mujer_2,mujer,no puedo bro mañana tengo el día bien ocupado
jlgc_mujer_2,mujer,Modo bestia activado
jlgc_mujer_2,mujer,"No te tocaba, carnal."
jlgc_mujer_2,mujer,así es como me veo en el gym haciendo ejercicio
jlgc_mujer_2,mujer,Yo aprendiendo a tejer
jlgc_mujer_2,mujer,Cositas de girls💕
jlgc_mujer_2,mujer,Resumen de lo que ha pasado en 2025
jlgc_mujer_2,mujer,Yo con mi trabajo final
jlgc_mujer_2,mujer,El peor dolor que vas a tener riley
jlgc_mujer_2,mujer,Cómo cuándo ya no sabes que más colocar en tu currículum para que te llamen. xd.
jlgc_mujer_2,mujer,Yo en el gym sin saber lo que hago...
jlgc_mujer_2,mujer,Otras mujeres con 3 hijos // Yo con dos perros
jlgc_mujer_2,mujer,la taza que voy a tener que comprarme
jlgc_mujer_2,mujer,Unos dos con el café… 💪🏽💪🏽
jlgc_mujer_2,mujer,"Desde que ""el quesadillo"" llego a la casa me siento mas seguro y protegido"
jlgc_mujer_2,mujer,No me lo van a creer!❄️🥶
jlgc_mujer_2,mujer,Mi perrito ordenándome que le pase la pelota que se le atoró abajo del sillón…
jlgc_mujer_2,mujer,"Aguanta un poco mas mi mamalon, ya mero llega el aguinaldo 🥴"
jlgc_mujer_2,mujer,Alguien: no te ahogues en un vaso de agua. Yo:
jlgc_mujer_2,mujer,Yo una vez al mes        //   Yo todos los días
jlgc_mujer_2,mujer,Loa candados de las motos en ya saben donde
jlgc_mujer_2,mujer,Ya está haciendo efecto el gym (camino chueco)
jlgc_mujer_2,mujer,Yo comiéndome las galletas que mi carnal no escondió bien
jlgc_mujer_2,mujer,Pasamos del 1 al 23 de agosto en solo 3 minutos
jlgc_mujer_2,mujer,🩷 De niña basando mi personalidad en:
jlgc_mujer_2,mujer,Cuando descubro por mi cuenta que en la chamba si espantan.
jlgc_mujer_2,mujer,Para los que no me conocen así me veo haciendo el  press
jlgc_mujer_2,mujer,Yo cuando me estoy arreglando y me apuran:
jlgc_mujer_2,mujer,El dem0ni0 de mi cuarto luego de verme ll0rar por 3 horas seguidas:
macq_mujer_2,mujer,Arrancamos la semana en la Mesa de Seguridad y Construcción de la Paz 🕊️poniendo todo el esfuerzo y corazón 💪🏻💙 ¡A darle con todo! 🙂 Bonito lunes
macq_mujer_2,mujer,Y con este bellísimo atardecer🌅 Dios nos dice que mañana será siempre un mejor día. ¡Descansen🌙 para arrancar con todo la semana!
macq_mujer_2,mujer,"""En Conectando con la Gente, nos acompaña el Secretario Juan Mauro González de la Secretaría de Seguridad Pública del Estado de Guanajuato para hablar sobre seguridad en Guanajuato. ¡Nos conectamos mañana! 🔐👥📲"""
macq_mujer_2,mujer,"""En el Gobierno de la Gente, hemos aceptado cumplir cada promesa que hacemos, entregar resultados y resolver sus prioridades. ☺️💙"""
macq_mujer_2,mujer,Bonito día con sus seres queridos para recargar pilas y tener una excelente semana ✌🏻🙂 ¡Maravilloso domingo!
macq_mujer_2,mujer,¡Cuidar el agua para ti y tu familia es nuestra prioridad! Garantizamos acceso y uso responsable para hoy y para las futuras generaciones. 🧑‍🧑‍🧒‍🧒💧🏞️
macq_mujer_2,mujer,Paola es un ejemplo de lucha y esperanza. Me llena el corazón saber que hoy su vida ha cambiado. 💞¡Gracias por tu confianza! Mi compromiso sigue firme para que más guanajuatenses tengan acceso a las oportunidades que merecen.
macq_mujer_2,mujer,"""La Secretaría de la Honestidad es clave para asegurar que todos los guanajuatenses tengamos acceso a un gobierno transparente y justo. ✅🤝🏼 Porque, como dice nuestro Decálogo del #GobiernoDeLaGente, CERO TOLERANCIA A LA CORRUPCIÓN y un compromiso firme con la transparencia."""
macq_mujer_2,mujer,"""Guanajuato es el primer lugar nacional 🥇 en producción de vehículos, un logro que refleja el esfuerzo y la dedicación de miles de guanajuatenses 🚘🙌🏽. La industria automotriz genera más de 220 mil empleos formales en el Estado."""
macq_mujer_2,mujer,"""Para mí este Pin simboliza una nueva forma de gobernar, de ser y estar con nuestra gente, escuchando sus necesidades y resolviendo sus prioridades. Este es el Gobierno de la Gente, por ustedes estamos aquí y no defraudaremos su confianza. ¡Buenos días! 🫶🏼"""
macq_mujer_2,mujer,"""✨ Como bien saben, Mi Vecino Totoro y varias películas de Studio Ghibli son de mis favoritas 💕, así que no podía quedarme sin hacer este trend. 🌿🎨"""
macq_mujer_2,mujer,"""Muchas veces me preguntan como hago para andar del tingo al tango, con tantos temas y situaciones complejas que atender… Y hace unos minutos llegó a mi WhatsApp la respuesta… ¡Es gracias al amor ♥️ que uno se mantiene firme, enfocada y feliz! Gracias chulo Dr. Juan Carlos Montesinos por acompañarme a cada paso y por ser mi fuerza."""
macq_mujer_2,mujer,"""Exploramos oportunidades para seguir impulsando la inversión y fortalecer la presencia de las empresas japonesas en Guanajuato. Nuestra visión es clara: crecimiento, empleo y desarrollo. 🎌🤝🏼"""
macq_mujer_2,mujer,La estrategia #CONFIA sigue avanzando con el respaldo del Grupo de Inteligencia Operativa. Cada acción que tomamos tiene un solo propósito: recuperar la tranquilidad en cada rincón de Guanajuato.
macq_mujer_2,mujer,"""Siempre he dicho que el camino es la coordinación, porque cuando se trata de la seguridad aquí todos somos un mismo equipo. Agradezco al Secretario de la Defensamx, General Ricardo Trevilla Trejo, al Secretario de Seguridad, Omar García Harfuch, al Comandante de la Guardia Nacional, General Hernán Cortés Hernández y al Director del Centro Nacional de Inteligencia, Francisco Almanza Barocio, por la reunión tan importante que sostuvimos hoy."""
macq_mujer_2,mujer,Lista para el Encuentro de Seguridad para la Construcción de la Paz con nuestras autoridades federales. 🛡️
macq_mujer_2,mujer,"""Que nada te detenga, que nadie te defina. Hoy y siempre el mundo es tuyo. ¡A darle con todo, bonito día! 🌄"""
macq_mujer_2,mujer,Hay un propósito que nos supera en lo individual; y ese propósito siempre será trabajar por nuestra gente. 🫶🏼 ¡Que tengan una excelente semana! ☀️
macq_mujer_2,mujer,"""☀️ Llegó la primavera y algo que me encanta de esta temporada son las jacarandas, estas hermosas flores que pintan de color muchos rincones de Guanajuato. 🌸💜"""
macq_mujer_2,mujer,"""Las mujeres ya llegamos y no nos vamos a ir. 💜👊 Hoy en el Congreso Internacional 50más1 celebramos el liderazgo femenino y reafirmamos que cuando estamos juntas, somos más fuertes. Hemos avanzado mucho, pero la lucha no ha terminado. Sigamos rompiendo paradigmas, abriendo camino y construyendo alianzas para que las que vienen detrás, lleguen aún más lejos."""
macq_mujer_2,mujer,"""El amor por Guanajuato nos une, más allá de las fronteras, estoy muy agradecida con la comunidad migrante guanajuatense por recibirme y abrirme sus puertas, su esfuerzo es inspiración, y nuestro compromiso es seguir acompañándolos."""
macq_mujer_2,mujer,"""Acompañada por el alcalde de Conroe, Duke W. Coon, y la consejera municipal Shana Arthur, compartimos historias de mujeres migrantes emprendedoras que, con su trabajo y visión, están transformando sus comunidades. No cabe duda que las mujeres abrimos caminos para que grandes cosas sucedan. 💜✨"""
macq_mujer_2,mujer,"""Visité a nuestra comunidad migrante guanajuatense en Houston, gente de lucha, valores y corazón que, aunque dejó su tierra, la lleva siempre consigo. ❤️"""
macq_mujer_2,mujer,"""Asistí a la toma de protesta del Consejo Coordinador Empresarial de Irapuato y felicito a Pepe Martínez Camarena, quien refrenda la presidencia.  También firmamos el convenio """"Por un Guanajuato Socialmente Responsable"""", para fortalecer prácticas empresariales que generen más y mejores oportunidades para nuestra gente."""
macq_mujer_2,mujer,"""¡Siempre me siento muy orgullosa de nuestras artesanas y artesanos! 🙌🏼 Vivo tesoro de la preservación de nuestra cultura, arte y tradición. En cada pieza hecha con su creatividad y talento, plasman el amor e identidad guanajuatense. ¡Gracias por crear y compartir con el mundo la riqueza artesanal de nuestro estado! 💙✨"""
